,Rental_Price,Time,District,RoomType
2267,2130.0,Q3 2017,Sengkang,Executive
2268,1750.0,Q3 2017,Serangoon,Room3
2269,2200.0,Q3 2017,Serangoon,Room4
2270,2300.0,Q3 2017,Serangoon,Room5
2272,1700.0,Q3 2017,Tampines,Room3
2273,2050.0,Q3 2017,Tampines,Room4
2274,2200.0,Q3 2017,Tampines,Room5
2275,2400.0,Q3 2017,Tampines,Executive
2276,1800.0,Q3 2017,Toa Payoh,Room3
2277,2300.0,Q3 2017,Toa Payoh,Room4
2278,2600.0,Q3 2017,Toa Payoh,Room5
2280,1450.0,Q3 2017,Woodlands,Room3
2281,1800.0,Q3 2017,Woodlands,Room4
2282,1900.0,Q3 2017,Woodlands,Room5
2283,2200.0,Q3 2017,Woodlands,Executive
2284,1600.0,Q3 2017,Yishun,Room3
2285,1800.0,Q3 2017,Yishun,Room4
2286,2100.0,Q3 2017,Yishun,Room5
2287,2230.0,Q3 2017,Yishun,Executive
2288,1750.0,Q2 2017,Ang Mo Kio,Room3
2289,2250.0,Q2 2017,Ang Mo Kio,Room4
2290,2400.0,Q2 2017,Ang Mo Kio,Room5
2292,1700.0,Q2 2017,Bedok,Room3
2293,2100.0,Q2 2017,Bedok,Room4
2294,2250.0,Q2 2017,Bedok,Room5
2295,2500.0,Q2 2017,Bedok,Executive
2296,1800.0,Q2 2017,Bishan,Room3
2297,2300.0,Q2 2017,Bishan,Room4
2298,2600.0,Q2 2017,Bishan,Room5
2300,1650.0,Q2 2017,Bukit Batok,Room3
2301,2000.0,Q2 2017,Bukit Batok,Room4
2302,2300.0,Q2 2017,Bukit Batok,Room5
2303,2450.0,Q2 2017,Bukit Batok,Executive
2304,1950.0,Q2 2017,Bukit Merah,Room3
2305,2600.0,Q2 2017,Bukit Merah,Room4
2306,2750.0,Q2 2017,Bukit Merah,Room5
2308,1500.0,Q2 2017,Bukit Panjang,Room3
2309,1750.0,Q2 2017,Bukit Panjang,Room4
2310,1880.0,Q2 2017,Bukit Panjang,Room5
2311,1900.0,Q2 2017,Bukit Panjang,Executive
2316,2200.0,Q2 2017,Central,Room3
2317,2700.0,Q2 2017,Central,Room4
2321,1800.0,Q2 2017,Choa Chu Kang,Room4
2322,1900.0,Q2 2017,Choa Chu Kang,Room5
2323,2100.0,Q2 2017,Choa Chu Kang,Executive
2324,1900.0,Q2 2017,Clementi,Room3
2325,2450.0,Q2 2017,Clementi,Room4
2326,2730.0,Q2 2017,Clementi,Room5
2328,1800.0,Q2 2017,Geylang,Room3
2329,2400.0,Q2 2017,Geylang,Room4
2330,2500.0,Q2 2017,Geylang,Room5
2332,1650.0,Q2 2017,Hougang,Room3
2333,2000.0,Q2 2017,Hougang,Room4
2334,2100.0,Q2 2017,Hougang,Room5
2335,2480.0,Q2 2017,Hougang,Executive
2336,1750.0,Q2 2017,Jurong East,Room3
2337,2150.0,Q2 2017,Jurong East,Room4
2338,2300.0,Q2 2017,Jurong East,Room5
2339,2500.0,Q2 2017,Jurong East,Executive
2340,1700.0,Q2 2017,Jurong West,Room3
2341,2050.0,Q2 2017,Jurong West,Room4
2342,2300.0,Q2 2017,Jurong West,Room5
2343,2450.0,Q2 2017,Jurong West,Executive
2344,1900.0,Q2 2017,Kallang/ Whampoa,Room3
2345,2500.0,Q2 2017,Kallang/ Whampoa,Room4
2346,2700.0,Q2 2017,Kallang/ Whampoa,Room5
2348,1800.0,Q2 2017,Marine Parade,Room3
2349,2200.0,Q2 2017,Marine Parade,Room4
2350,2500.0,Q2 2017,Marine Parade,Room5
2353,2000.0,Q2 2017,Pasir Ris,Room4
2354,2180.0,Q2 2017,Pasir Ris,Room5
2355,2300.0,Q2 2017,Pasir Ris,Executive
2357,1800.0,Q2 2017,Punggol,Room4
2358,1850.0,Q2 2017,Punggol,Room5
2360,2000.0,Q2 2017,Queenstown,Room3
2361,2600.0,Q2 2017,Queenstown,Room4
2362,2950.0,Q2 2017,Queenstown,Room5
2365,1850.0,Q2 2017,Sembawang,Room4
2366,2000.0,Q2 2017,Sembawang,Room5
2367,2100.0,Q2 2017,Sembawang,Executive
2369,1800.0,Q2 2017,Sengkang,Room4
2370,1900.0,Q2 2017,Sengkang,Room5
2371,2000.0,Q2 2017,Sengkang,Executive
2372,1800.0,Q2 2017,Serangoon,Room3
2373,2300.0,Q2 2017,Serangoon,Room4
2374,2300.0,Q2 2017,Serangoon,Room5
2375,2500.0,Q2 2017,Serangoon,Executive
2376,1700.0,Q2 2017,Tampines,Room3
2377,2100.0,Q2 2017,Tampines,Room4
2378,2200.0,Q2 2017,Tampines,Room5
2379,2450.0,Q2 2017,Tampines,Executive
2380,1800.0,Q2 2017,Toa Payoh,Room3
2381,2370.0,Q2 2017,Toa Payoh,Room4
2382,2600.0,Q2 2017,Toa Payoh,Room5
2384,1480.0,Q2 2017,Woodlands,Room3
2385,1800.0,Q2 2017,Woodlands,Room4
2386,1900.0,Q2 2017,Woodlands,Room5
2387,2250.0,Q2 2017,Woodlands,Executive
2388,1600.0,Q2 2017,Yishun,Room3
2389,1900.0,Q2 2017,Yishun,Room4
2390,2100.0,Q2 2017,Yishun,Room5
2391,2350.0,Q2 2017,Yishun,Executive
2392,1750.0,Q1 2017,Ang Mo Kio,Room3
2393,2200.0,Q1 2017,Ang Mo Kio,Room4
2394,2400.0,Q1 2017,Ang Mo Kio,Room5
2396,1750.0,Q1 2017,Bedok,Room3
2397,2100.0,Q1 2017,Bedok,Room4
2398,2400.0,Q1 2017,Bedok,Room5
2400,1900.0,Q1 2017,Bishan,Room3
2401,2300.0,Q1 2017,Bishan,Room4
2402,2500.0,Q1 2017,Bishan,Room5
2404,1650.0,Q1 2017,Bukit Batok,Room3
2405,2000.0,Q1 2017,Bukit Batok,Room4
2406,2280.0,Q1 2017,Bukit Batok,Room5
2407,2430.0,Q1 2017,Bukit Batok,Executive
2408,2000.0,Q1 2017,Bukit Merah,Room3
2409,2600.0,Q1 2017,Bukit Merah,Room4
2410,2900.0,Q1 2017,Bukit Merah,Room5
2412,1550.0,Q1 2017,Bukit Panjang,Room3
2413,1800.0,Q1 2017,Bukit Panjang,Room4
2414,1900.0,Q1 2017,Bukit Panjang,Room5
2415,2000.0,Q1 2017,Bukit Panjang,Executive
2420,2200.0,Q1 2017,Central,Room3
2421,2680.0,Q1 2017,Central,Room4
2424,1580.0,Q1 2017,Choa Chu Kang,Room3
2425,1800.0,Q1 2017,Choa Chu Kang,Room4
2426,2000.0,Q1 2017,Choa Chu Kang,Room5
2427,2200.0,Q1 2017,Choa Chu Kang,Executive
2428,1900.0,Q1 2017,Clementi,Room3
2429,2500.0,Q1 2017,Clementi,Room4
2430,2700.0,Q1 2017,Clementi,Room5
2432,1800.0,Q1 2017,Geylang,Room3
2433,2400.0,Q1 2017,Geylang,Room4
2434,2550.0,Q1 2017,Geylang,Room5
2436,1650.0,Q1 2017,Hougang,Room3
2437,2000.0,Q1 2017,Hougang,Room4
2438,2100.0,Q1 2017,Hougang,Room5
2439,2500.0,Q1 2017,Hougang,Executive
2440,1800.0,Q1 2017,Jurong East,Room3
2441,2200.0,Q1 2017,Jurong East,Room4
2442,2400.0,Q1 2017,Jurong East,Room5
2443,2600.0,Q1 2017,Jurong East,Executive
2444,1700.0,Q1 2017,Jurong West,Room3
2445,2150.0,Q1 2017,Jurong West,Room4
2446,2300.0,Q1 2017,Jurong West,Room5
2447,2500.0,Q1 2017,Jurong West,Executive
2448,1950.0,Q1 2017,Kallang/ Whampoa,Room3
2449,2500.0,Q1 2017,Kallang/ Whampoa,Room4
2450,2800.0,Q1 2017,Kallang/ Whampoa,Room5
2452,1900.0,Q1 2017,Marine Parade,Room3
2453,2250.0,Q1 2017,Marine Parade,Room4
2457,2000.0,Q1 2017,Pasir Ris,Room4
2458,2200.0,Q1 2017,Pasir Ris,Room5
2459,2330.0,Q1 2017,Pasir Ris,Executive
2461,1800.0,Q1 2017,Punggol,Room4
2462,1900.0,Q1 2017,Punggol,Room5
2464,2000.0,Q1 2017,Queenstown,Room3
2465,2600.0,Q1 2017,Queenstown,Room4
2466,2900.0,Q1 2017,Queenstown,Room5
2469,1800.0,Q1 2017,Sembawang,Room4
2470,2000.0,Q1 2017,Sembawang,Room5
2471,2180.0,Q1 2017,Sembawang,Executive
2473,1900.0,Q1 2017,Sengkang,Room4
2474,1950.0,Q1 2017,Sengkang,Room5
2475,2000.0,Q1 2017,Sengkang,Executive
2476,1800.0,Q1 2017,Serangoon,Room3
2477,2400.0,Q1 2017,Serangoon,Room4
2478,2350.0,Q1 2017,Serangoon,Room5
2480,1800.0,Q1 2017,Tampines,Room3
2481,2100.0,Q1 2017,Tampines,Room4
2482,2300.0,Q1 2017,Tampines,Room5
2483,2400.0,Q1 2017,Tampines,Executive
2484,1800.0,Q1 2017,Toa Payoh,Room3
2485,2300.0,Q1 2017,Toa Payoh,Room4
2486,2600.0,Q1 2017,Toa Payoh,Room5
2488,1500.0,Q1 2017,Woodlands,Room3
2489,1800.0,Q1 2017,Woodlands,Room4
2490,1900.0,Q1 2017,Woodlands,Room5
2491,2200.0,Q1 2017,Woodlands,Executive
2492,1600.0,Q1 2017,Yishun,Room3
2493,1930.0,Q1 2017,Yishun,Room4
2494,2100.0,Q1 2017,Yishun,Room5
2495,2300.0,Q1 2017,Yishun,Executive
2496,1800.0,Q4 2016,Ang Mo Kio,Room3
2497,2200.0,Q4 2016,Ang Mo Kio,Room4
2498,2500.0,Q4 2016,Ang Mo Kio,Room5
2500,1800.0,Q4 2016,Bedok,Room3
2501,2200.0,Q4 2016,Bedok,Room4
2502,2380.0,Q4 2016,Bedok,Room5
2503,2500.0,Q4 2016,Bedok,Executive
2504,1850.0,Q4 2016,Bishan,Room3
2505,2300.0,Q4 2016,Bishan,Room4
2506,2600.0,Q4 2016,Bishan,Room5
2508,1700.0,Q4 2016,Bukit Batok,Room3
2509,2100.0,Q4 2016,Bukit Batok,Room4
2510,2300.0,Q4 2016,Bukit Batok,Room5
2511,2450.0,Q4 2016,Bukit Batok,Executive
2512,2000.0,Q4 2016,Bukit Merah,Room3
2513,2700.0,Q4 2016,Bukit Merah,Room4
2514,2900.0,Q4 2016,Bukit Merah,Room5
2516,1580.0,Q4 2016,Bukit Panjang,Room3
2517,1800.0,Q4 2016,Bukit Panjang,Room4
2518,1900.0,Q4 2016,Bukit Panjang,Room5
2519,2150.0,Q4 2016,Bukit Panjang,Executive
2524,2200.0,Q4 2016,Central,Room3
2525,2750.0,Q4 2016,Central,Room4
2526,3500.0,Q4 2016,Central,Room5
2529,1900.0,Q4 2016,Choa Chu Kang,Room4
2530,2000.0,Q4 2016,Choa Chu Kang,Room5
2531,2180.0,Q4 2016,Choa Chu Kang,Executive
2532,2000.0,Q4 2016,Clementi,Room3
2533,2400.0,Q4 2016,Clementi,Room4
2534,2800.0,Q4 2016,Clementi,Room5
2536,1800.0,Q4 2016,Geylang,Room3
2537,2400.0,Q4 2016,Geylang,Room4
2538,2500.0,Q4 2016,Geylang,Room5
2540,1690.0,Q4 2016,Hougang,Room3
2541,2000.0,Q4 2016,Hougang,Room4
2542,2200.0,Q4 2016,Hougang,Room5
2543,2500.0,Q4 2016,Hougang,Executive
2544,1800.0,Q4 2016,Jurong East,Room3
2545,2300.0,Q4 2016,Jurong East,Room4
2546,2400.0,Q4 2016,Jurong East,Room5
2547,2700.0,Q4 2016,Jurong East,Executive
2548,1700.0,Q4 2016,Jurong West,Room3
2549,2200.0,Q4 2016,Jurong West,Room4
2550,2400.0,Q4 2016,Jurong West,Room5
2551,2500.0,Q4 2016,Jurong West,Executive
2552,1950.0,Q4 2016,Kallang/ Whampoa,Room3
2553,2500.0,Q4 2016,Kallang/ Whampoa,Room4
2554,2700.0,Q4 2016,Kallang/ Whampoa,Room5
2556,1900.0,Q4 2016,Marine Parade,Room3
2557,2200.0,Q4 2016,Marine Parade,Room4
2561,2000.0,Q4 2016,Pasir Ris,Room4
2562,2200.0,Q4 2016,Pasir Ris,Room5
2563,2300.0,Q4 2016,Pasir Ris,Executive
2565,1900.0,Q4 2016,Punggol,Room4
2566,1900.0,Q4 2016,Punggol,Room5
2568,2000.0,Q4 2016,Queenstown,Room3
2569,2730.0,Q4 2016,Queenstown,Room4
2570,2900.0,Q4 2016,Queenstown,Room5
2573,1900.0,Q4 2016,Sembawang,Room4
2574,2050.0,Q4 2016,Sembawang,Room5
2575,2150.0,Q4 2016,Sembawang,Executive
2577,1900.0,Q4 2016,Sengkang,Room4
2578,2000.0,Q4 2016,Sengkang,Room5
2579,2180.0,Q4 2016,Sengkang,Executive
2580,1830.0,Q4 2016,Serangoon,Room3
2581,2300.0,Q4 2016,Serangoon,Room4
2582,2450.0,Q4 2016,Serangoon,Room5
2583,2600.0,Q4 2016,Serangoon,Executive
2584,1800.0,Q4 2016,Tampines,Room3
2585,2100.0,Q4 2016,Tampines,Room4
2586,2300.0,Q4 2016,Tampines,Room5
2587,2500.0,Q4 2016,Tampines,Executive
2588,1900.0,Q4 2016,Toa Payoh,Room3
2589,2400.0,Q4 2016,Toa Payoh,Room4
2590,2700.0,Q4 2016,Toa Payoh,Room5
2592,1500.0,Q4 2016,Woodlands,Room3
2593,1850.0,Q4 2016,Woodlands,Room4
2594,2000.0,Q4 2016,Woodlands,Room5
2595,2300.0,Q4 2016,Woodlands,Executive
2596,1600.0,Q4 2016,Yishun,Room3
2597,2000.0,Q4 2016,Yishun,Room4
2598,2130.0,Q4 2016,Yishun,Room5
2599,2300.0,Q4 2016,Yishun,Executive
2600,1800.0,Q3 2016,Ang Mo Kio,Room3
2601,2300.0,Q3 2016,Ang Mo Kio,Room4
2602,2500.0,Q3 2016,Ang Mo Kio,Room5
2604,1800.0,Q3 2016,Bedok,Room3
2605,2200.0,Q3 2016,Bedok,Room4
2606,2500.0,Q3 2016,Bedok,Room5
2607,2680.0,Q3 2016,Bedok,Executive
2608,2000.0,Q3 2016,Bishan,Room3
2609,2400.0,Q3 2016,Bishan,Room4
2610,2700.0,Q3 2016,Bishan,Room5
2612,1700.0,Q3 2016,Bukit Batok,Room3
2613,2100.0,Q3 2016,Bukit Batok,Room4
2614,2400.0,Q3 2016,Bukit Batok,Room5
2615,2500.0,Q3 2016,Bukit Batok,Executive
2616,2000.0,Q3 2016,Bukit Merah,Room3
2617,2700.0,Q3 2016,Bukit Merah,Room4
2618,3000.0,Q3 2016,Bukit Merah,Room5
2620,1550.0,Q3 2016,Bukit Panjang,Room3
2621,1800.0,Q3 2016,Bukit Panjang,Room4
2622,1900.0,Q3 2016,Bukit Panjang,Room5
2623,2100.0,Q3 2016,Bukit Panjang,Executive
2628,2250.0,Q3 2016,Central,Room3
2629,3100.0,Q3 2016,Central,Room4
2630,3600.0,Q3 2016,Central,Room5
2633,1900.0,Q3 2016,Choa Chu Kang,Room4
2634,2100.0,Q3 2016,Choa Chu Kang,Room5
2635,2200.0,Q3 2016,Choa Chu Kang,Executive
2636,2000.0,Q3 2016,Clementi,Room3
2637,2600.0,Q3 2016,Clementi,Room4
2640,1850.0,Q3 2016,Geylang,Room3
2641,2500.0,Q3 2016,Geylang,Room4
2642,2680.0,Q3 2016,Geylang,Room5
2644,1700.0,Q3 2016,Hougang,Room3
2645,2100.0,Q3 2016,Hougang,Room4
2646,2250.0,Q3 2016,Hougang,Room5
2647,2400.0,Q3 2016,Hougang,Executive
2648,1800.0,Q3 2016,Jurong East,Room3
2649,2400.0,Q3 2016,Jurong East,Room4
2650,2500.0,Q3 2016,Jurong East,Room5
2651,2800.0,Q3 2016,Jurong East,Executive
2652,1850.0,Q3 2016,Jurong West,Room3
2653,2300.0,Q3 2016,Jurong West,Room4
2654,2500.0,Q3 2016,Jurong West,Room5
2656,2000.0,Q3 2016,Kallang/ Whampoa,Room3
2657,2600.0,Q3 2016,Kallang/ Whampoa,Room4
2658,2800.0,Q3 2016,Kallang/ Whampoa,Room5
2660,1900.0,Q3 2016,Marine Parade,Room3
2661,2330.0,Q3 2016,Marine Parade,Room4
2662,2500.0,Q3 2016,Marine Parade,Room5
2665,2100.0,Q3 2016,Pasir Ris,Room4
2666,2200.0,Q3 2016,Pasir Ris,Room5
2667,2400.0,Q3 2016,Pasir Ris,Executive
2669,1900.0,Q3 2016,Punggol,Room4
2670,2000.0,Q3 2016,Punggol,Room5
2672,2000.0,Q3 2016,Queenstown,Room3
2673,2700.0,Q3 2016,Queenstown,Room4
2674,2950.0,Q3 2016,Queenstown,Room5
2677,1950.0,Q3 2016,Sembawang,Room4
2678,2100.0,Q3 2016,Sembawang,Room5
2679,2200.0,Q3 2016,Sembawang,Executive
2681,2000.0,Q3 2016,Sengkang,Room4
2682,2000.0,Q3 2016,Sengkang,Room5
2683,2300.0,Q3 2016,Sengkang,Executive
2684,1800.0,Q3 2016,Serangoon,Room3
2685,2330.0,Q3 2016,Serangoon,Room4
2686,2420.0,Q3 2016,Serangoon,Room5
2687,2600.0,Q3 2016,Serangoon,Executive
2688,1800.0,Q3 2016,Tampines,Room3
2689,2200.0,Q3 2016,Tampines,Room4
2690,2400.0,Q3 2016,Tampines,Room5
2691,2500.0,Q3 2016,Tampines,Executive
2692,1950.0,Q3 2016,Toa Payoh,Room3
2693,2500.0,Q3 2016,Toa Payoh,Room4
2694,2700.0,Q3 2016,Toa Payoh,Room5
2696,1500.0,Q3 2016,Woodlands,Room3
2697,1900.0,Q3 2016,Woodlands,Room4
2698,2000.0,Q3 2016,Woodlands,Room5
2699,2330.0,Q3 2016,Woodlands,Executive
2700,1650.0,Q3 2016,Yishun,Room3
2701,2000.0,Q3 2016,Yishun,Room4
2702,2200.0,Q3 2016,Yishun,Room5
2704,1800.0,Q2 2016,Ang Mo Kio,Room3
2705,2300.0,Q2 2016,Ang Mo Kio,Room4
2706,2600.0,Q2 2016,Ang Mo Kio,Room5
2708,1800.0,Q2 2016,Bedok,Room3
2709,2200.0,Q2 2016,Bedok,Room4
2710,2400.0,Q2 2016,Bedok,Room5
2711,2600.0,Q2 2016,Bedok,Executive
2712,1900.0,Q2 2016,Bishan,Room3
2713,2430.0,Q2 2016,Bishan,Room4
2714,2700.0,Q2 2016,Bishan,Room5
2715,3000.0,Q2 2016,Bishan,Executive
2716,1800.0,Q2 2016,Bukit Batok,Room3
2717,2150.0,Q2 2016,Bukit Batok,Room4
2718,2350.0,Q2 2016,Bukit Batok,Room5
2719,2500.0,Q2 2016,Bukit Batok,Executive
2720,2050.0,Q2 2016,Bukit Merah,Room3
2721,2700.0,Q2 2016,Bukit Merah,Room4
2722,3000.0,Q2 2016,Bukit Merah,Room5
2724,1600.0,Q2 2016,Bukit Panjang,Room3
2725,1800.0,Q2 2016,Bukit Panjang,Room4
2726,1980.0,Q2 2016,Bukit Panjang,Room5
2727,2030.0,Q2 2016,Bukit Panjang,Executive
2732,2300.0,Q2 2016,Central,Room3
2733,3000.0,Q2 2016,Central,Room4
2737,2000.0,Q2 2016,Choa Chu Kang,Room4
2738,2100.0,Q2 2016,Choa Chu Kang,Room5
2739,2200.0,Q2 2016,Choa Chu Kang,Executive
2740,2000.0,Q2 2016,Clementi,Room3
2741,2600.0,Q2 2016,Clementi,Room4
2742,2800.0,Q2 2016,Clementi,Room5
2744,1900.0,Q2 2016,Geylang,Room3
2745,2450.0,Q2 2016,Geylang,Room4
2746,2700.0,Q2 2016,Geylang,Room5
2748,1750.0,Q2 2016,Hougang,Room3
2749,2100.0,Q2 2016,Hougang,Room4
2750,2300.0,Q2 2016,Hougang,Room5
2751,2500.0,Q2 2016,Hougang,Executive
2752,1800.0,Q2 2016,Jurong East,Room3
2753,2400.0,Q2 2016,Jurong East,Room4
2754,2500.0,Q2 2016,Jurong East,Room5
2755,2800.0,Q2 2016,Jurong East,Executive
2756,1800.0,Q2 2016,Jurong West,Room3
2757,2300.0,Q2 2016,Jurong West,Room4
2758,2450.0,Q2 2016,Jurong West,Room5
2759,2600.0,Q2 2016,Jurong West,Executive
2760,2000.0,Q2 2016,Kallang/ Whampoa,Room3
2761,2500.0,Q2 2016,Kallang/ Whampoa,Room4
2762,2750.0,Q2 2016,Kallang/ Whampoa,Room5
2764,1980.0,Q2 2016,Marine Parade,Room3
2765,2300.0,Q2 2016,Marine Parade,Room4
2766,2650.0,Q2 2016,Marine Parade,Room5
2769,2100.0,Q2 2016,Pasir Ris,Room4
2770,2300.0,Q2 2016,Pasir Ris,Room5
2771,2400.0,Q2 2016,Pasir Ris,Executive
2773,1900.0,Q2 2016,Punggol,Room4
2774,2000.0,Q2 2016,Punggol,Room5
2776,2100.0,Q2 2016,Queenstown,Room3
2777,2800.0,Q2 2016,Queenstown,Room4
2778,3000.0,Q2 2016,Queenstown,Room5
2781,2000.0,Q2 2016,Sembawang,Room4
2782,2100.0,Q2 2016,Sembawang,Room5
2783,2200.0,Q2 2016,Sembawang,Executive
2785,2000.0,Q2 2016,Sengkang,Room4
2786,2100.0,Q2 2016,Sengkang,Room5
2787,2300.0,Q2 2016,Sengkang,Executive
2788,1850.0,Q2 2016,Serangoon,Room3
2789,2300.0,Q2 2016,Serangoon,Room4
2790,2500.0,Q2 2016,Serangoon,Room5
2791,2650.0,Q2 2016,Serangoon,Executive
2792,1850.0,Q2 2016,Tampines,Room3
2793,2200.0,Q2 2016,Tampines,Room4
2794,2400.0,Q2 2016,Tampines,Room5
2795,2500.0,Q2 2016,Tampines,Executive
2796,2000.0,Q2 2016,Toa Payoh,Room3
2797,2400.0,Q2 2016,Toa Payoh,Room4
2798,2700.0,Q2 2016,Toa Payoh,Room5
2800,1500.0,Q2 2016,Woodlands,Room3
2801,1900.0,Q2 2016,Woodlands,Room4
2802,2050.0,Q2 2016,Woodlands,Room5
2803,2400.0,Q2 2016,Woodlands,Executive
2804,1700.0,Q2 2016,Yishun,Room3
2805,2000.0,Q2 2016,Yishun,Room4
2806,2200.0,Q2 2016,Yishun,Room5
2807,2400.0,Q2 2016,Yishun,Executive
2808,1850.0,Q1 2016,Ang Mo Kio,Room3
2809,2300.0,Q1 2016,Ang Mo Kio,Room4
2810,2600.0,Q1 2016,Ang Mo Kio,Room5
2812,1900.0,Q1 2016,Bedok,Room3
2813,2300.0,Q1 2016,Bedok,Room4
2814,2500.0,Q1 2016,Bedok,Room5
2815,2800.0,Q1 2016,Bedok,Executive
2816,2000.0,Q1 2016,Bishan,Room3
2817,2450.0,Q1 2016,Bishan,Room4
2818,2700.0,Q1 2016,Bishan,Room5
2820,1800.0,Q1 2016,Bukit Batok,Room3
2821,2200.0,Q1 2016,Bukit Batok,Room4
2822,2300.0,Q1 2016,Bukit Batok,Room5
2823,2600.0,Q1 2016,Bukit Batok,Executive
2824,2100.0,Q1 2016,Bukit Merah,Room3
2825,2750.0,Q1 2016,Bukit Merah,Room4
2826,3000.0,Q1 2016,Bukit Merah,Room5
2828,1600.0,Q1 2016,Bukit Panjang,Room3
2829,1900.0,Q1 2016,Bukit Panjang,Room4
2830,1950.0,Q1 2016,Bukit Panjang,Room5
2831,2100.0,Q1 2016,Bukit Panjang,Executive
2836,2300.0,Q1 2016,Central,Room3
2837,3000.0,Q1 2016,Central,Room4
2841,2000.0,Q1 2016,Choa Chu Kang,Room4
2842,2100.0,Q1 2016,Choa Chu Kang,Room5
2843,2230.0,Q1 2016,Choa Chu Kang,Executive
2844,2000.0,Q1 2016,Clementi,Room3
2845,2600.0,Q1 2016,Clementi,Room4
2846,2830.0,Q1 2016,Clementi,Room5
2848,1900.0,Q1 2016,Geylang,Room3
2849,2400.0,Q1 2016,Geylang,Room4
2850,2800.0,Q1 2016,Geylang,Room5
2852,1800.0,Q1 2016,Hougang,Room3
2853,2100.0,Q1 2016,Hougang,Room4
2854,2250.0,Q1 2016,Hougang,Room5
2855,2500.0,Q1 2016,Hougang,Executive
2856,1830.0,Q1 2016,Jurong East,Room3
2857,2350.0,Q1 2016,Jurong East,Room4
2858,2500.0,Q1 2016,Jurong East,Room5
2859,2780.0,Q1 2016,Jurong East,Executive
2860,1800.0,Q1 2016,Jurong West,Room3
2861,2300.0,Q1 2016,Jurong West,Room4
2862,2500.0,Q1 2016,Jurong West,Room5
2863,2650.0,Q1 2016,Jurong West,Executive
2864,2000.0,Q1 2016,Kallang/ Whampoa,Room3
2865,2500.0,Q1 2016,Kallang/ Whampoa,Room4
2866,2900.0,Q1 2016,Kallang/ Whampoa,Room5
2868,2000.0,Q1 2016,Marine Parade,Room3
2869,2330.0,Q1 2016,Marine Parade,Room4
2873,2100.0,Q1 2016,Pasir Ris,Room4
2874,2350.0,Q1 2016,Pasir Ris,Room5
2875,2500.0,Q1 2016,Pasir Ris,Executive
2877,1900.0,Q1 2016,Punggol,Room4
2878,2050.0,Q1 2016,Punggol,Room5
2880,2100.0,Q1 2016,Queenstown,Room3
2881,2800.0,Q1 2016,Queenstown,Room4
2882,3000.0,Q1 2016,Queenstown,Room5
2885,2000.0,Q1 2016,Sembawang,Room4
2886,2100.0,Q1 2016,Sembawang,Room5
2887,2300.0,Q1 2016,Sembawang,Executive
2889,2000.0,Q1 2016,Sengkang,Room4
2890,2100.0,Q1 2016,Sengkang,Room5
2891,2300.0,Q1 2016,Sengkang,Executive
2892,1900.0,Q1 2016,Serangoon,Room3
2893,2380.0,Q1 2016,Serangoon,Room4
2894,2500.0,Q1 2016,Serangoon,Room5
2895,2800.0,Q1 2016,Serangoon,Executive
2896,1900.0,Q1 2016,Tampines,Room3
2897,2250.0,Q1 2016,Tampines,Room4
2898,2400.0,Q1 2016,Tampines,Room5
2899,2600.0,Q1 2016,Tampines,Executive
2900,2000.0,Q1 2016,Toa Payoh,Room3
2901,2600.0,Q1 2016,Toa Payoh,Room4
2902,2750.0,Q1 2016,Toa Payoh,Room5
2904,1500.0,Q1 2016,Woodlands,Room3
2905,1900.0,Q1 2016,Woodlands,Room4
2906,2100.0,Q1 2016,Woodlands,Room5
2907,2400.0,Q1 2016,Woodlands,Executive
2908,1700.0,Q1 2016,Yishun,Room3
2909,2000.0,Q1 2016,Yishun,Room4
2910,2300.0,Q1 2016,Yishun,Room5
2911,2500.0,Q1 2016,Yishun,Executive
2912,1900.0,Q4 2015,Ang Mo Kio,Room3
2913,2380.0,Q4 2015,Ang Mo Kio,Room4
2914,2600.0,Q4 2015,Ang Mo Kio,Room5
2916,1900.0,Q4 2015,Bedok,Room3
2917,2300.0,Q4 2015,Bedok,Room4
2918,2550.0,Q4 2015,Bedok,Room5
2919,2800.0,Q4 2015,Bedok,Executive
2920,2000.0,Q4 2015,Bishan,Room3
2921,2500.0,Q4 2015,Bishan,Room4
2922,2750.0,Q4 2015,Bishan,Room5
2924,1800.0,Q4 2015,Bukit Batok,Room3
2925,2200.0,Q4 2015,Bukit Batok,Room4
2926,2400.0,Q4 2015,Bukit Batok,Room5
2927,2600.0,Q4 2015,Bukit Batok,Executive
2928,2100.0,Q4 2015,Bukit Merah,Room3
2929,2800.0,Q4 2015,Bukit Merah,Room4
2930,3100.0,Q4 2015,Bukit Merah,Room5
2932,1650.0,Q4 2015,Bukit Panjang,Room3
2933,1800.0,Q4 2015,Bukit Panjang,Room4
2934,2000.0,Q4 2015,Bukit Panjang,Room5
2935,2100.0,Q4 2015,Bukit Panjang,Executive
2940,2300.0,Q4 2015,Central,Room3
2941,2880.0,Q4 2015,Central,Room4
2945,2000.0,Q4 2015,Choa Chu Kang,Room4
2946,2100.0,Q4 2015,Choa Chu Kang,Room5
2947,2350.0,Q4 2015,Choa Chu Kang,Executive
2948,2000.0,Q4 2015,Clementi,Room3
2949,2600.0,Q4 2015,Clementi,Room4
2950,2850.0,Q4 2015,Clementi,Room5
2952,1900.0,Q4 2015,Geylang,Room3
2953,2500.0,Q4 2015,Geylang,Room4
2954,2750.0,Q4 2015,Geylang,Room5
2956,1800.0,Q4 2015,Hougang,Room3
